"number_of_elements","mean_atomic_mass","wtd_mean_atomic_mass","gmean_atomic_mass","wtd_gmean_atomic_mass","entropy_atomic_mass","wtd_entropy_atomic_mass","range_atomic_mass","wtd_range_atomic_mass","std_atomic_mass","wtd_std_atomic_mass","mean_fie","wtd_mean_fie","gmean_fie","wtd_gmean_fie","entropy_fie","wtd_entropy_fie","range_fie","wtd_range_fie","std_fie","wtd_std_fie","mean_atomic_radius","wtd_mean_atomic_radius","gmean_atomic_radius","wtd_gmean_atomic_radius","entropy_atomic_radius","wtd_entropy_atomic_radius","range_atomic_radius","wtd_range_atomic_radius","std_atomic_radius","wtd_std_atomic_radius","mean_Density","wtd_mean_Density","gmean_Density","wtd_gmean_Density","entropy_Density","wtd_entropy_Density","range_Density","wtd_range_Density","std_Density","wtd_std_Density","mean_ElectronAffinity","wtd_mean_ElectronAffinity","gmean_ElectronAffinity","wtd_gmean_ElectronAffinity","entropy_ElectronAffinity","wtd_entropy_ElectronAffinity","range_ElectronAffinity","wtd_range_ElectronAffinity","std_ElectronAffinity","wtd_std_ElectronAffinity","mean_FusionHeat","wtd_mean_FusionHeat","gmean_FusionHeat","wtd_gmean_FusionHeat","entropy_FusionHeat","wtd_entropy_FusionHeat","range_FusionHeat","wtd_range_FusionHeat","std_FusionHeat","wtd_std_FusionHeat","mean_ThermalConductivity","wtd_mean_ThermalConductivity","gmean_ThermalConductivity","wtd_gmean_ThermalConductivity","entropy_ThermalConductivity","wtd_entropy_ThermalConductivity","range_ThermalConductivity","wtd_range_ThermalConductivity","std_ThermalConductivity","wtd_std_ThermalConductivity","mean_Valence","wtd_mean_Valence","gmean_Valence","wtd_gmean_Valence","entropy_Valence","wtd_entropy_Valence","range_Valence","wtd_range_Valence","std_Valence","wtd_std_Valence","critical_temp"
5.0,0.066552,0.051295,0.050698,0.034967,0.001384,0.001303,0.121328,0.021137,0.043907,0.044255,750.64,1001.298763,705.366437,934.927836,1.541997,0.90568,810.6,701.540835,292.0061,343.205923,155.2,114.794277,134.520826,89.917541,1.491873,1.360526,205.0,38.677494,71.792479,79.275857,39.286858,29.442307,8.849171,0.674215,0.012761,0.008388,89.58571,20.434723,29.229309,36.233174,70590.0,108695.282289,51470.112718,85972.110114,1343.521183,773.545535,127050.0,76204.563032,50812.266236,49677.495416,-444.03808,-450.187152,-450.841781,-457.24194,-457.156439,-457.717562,-436.4896,-454.364664,-451.499694,-449.516613,0.134005,0.096283,0.01502,0.001116,0.000866,0.000257,0.399973,0.091246,0.158777,0.165891,2.4,2.081206,2.352158,2.066949,1.589027,1.231305,1.0,1.060325,0.489898,0.273152,-182.15
5.0,0.0751,0.051274,0.061299,0.03495,0.001457,0.001322,0.121328,0.020805,0.039289,0.044202,750.94,1002.855538,705.732671,936.46678,1.542128,0.903568,810.6,704.382923,291.828474,343.16043,158.8,114.496923,138.395161,89.65867,1.499364,1.367003,205.0,38.295385,70.272043,79.221777,45.694858,29.383572,10.348064,0.662146,0.013244,0.008643,89.58571,20.25569,29.345085,36.216983,67870.0,108756.153846,47801.255199,85993.029198,1307.748646,768.508173,127050.0,76590.461538,52498.853321,49727.388373,-445.87768,-450.281837,-451.916841,-457.272985,-457.212318,-457.735709,-436.4896,-454.383732,-451.488193,-449.548119,0.092805,0.094687,0.009884,0.001083,0.000549,0.000217,0.399973,0.090447,0.153876,0.165212,2.4,2.081538,2.352158,2.067227,1.589027,1.232428,1.0,1.063077,0.489898,0.27366,-186.15
5.0,0.082729,0.052545,0.066889,0.035775,0.001461,0.001374,0.121328,0.020235,0.041163,0.044728,781.3,996.526911,739.389996,930.359116,1.550941,0.941422,810.6,684.476241,279.986364,343.04435,164.6,116.243499,143.850016,91.087827,1.505825,1.403777,205.0,37.685185,69.341474,79.551559,54.866858,30.402336,11.608736,0.725538,0.012924,0.009671,104.88571,20.094205,37.979463,36.881994,87210.0,108541.930654,63634.655039,85701.454203,1386.515139,830.375497,127050.0,73703.995272,52942.727546,49734.430793,-443.82208,-450.04844,-450.744922,-457.167204,-457.15684,-457.607049,-436.4896,-454.590809,-451.393053,-449.52412,0.173005,0.099101,0.01695,0.001195,0.000862,0.000405,0.429973,0.089726,0.197919,0.168457,2.0,2.066745,1.888175,2.04775,1.557113,1.238851,2.0,1.043893,0.632456,0.293946,-187.15
5.0,0.072953,0.056408,0.059186,0.035636,0.001446,0.001046,0.122906,0.035299,0.04025,0.052134,776.88,1011.534286,734.615273,940.311887,1.549694,0.816587,772.0,745.084286,282.037086,353.793566,151.2,104.571429,134.665035,84.196963,1.520272,1.232989,171.0,49.078571,58.666515,67.390879,53.290858,29.35988,11.301439,0.531019,0.013002,0.008776,89.58571,15.795834,35.3068,35.711207,86386.0,111426.571429,57468.47303,96960.357884,1384.43342,804.513362,135970.0,81242.0,50487.019956,43151.120558,-443.53408,-452.692943,-451.048374,-457.792577,-457.263921,-457.671358,-429.1096,-456.691,-449.193228,-451.142991,0.107805,0.059294,0.01345,0.000627,0.00079,0.000363,0.399973,0.054271,0.149375,0.135411,2.2,2.257143,2.168944,2.219783,1.594167,1.09135,1.0,1.128571,0.4,0.437059,-252.15
5.0,0.074232,0.081484,0.060515,0.068259,0.001454,0.00116,0.121328,0.038256,0.039446,0.040601,816.36,740.769143,771.891022,704.486385,1.552506,1.356977,810.6,294.523714,282.395259,256.274383,160.0,171.526429,139.595299,153.207933,1.501218,1.220955,205.0,70.155714,69.922815,67.92999,48.166858,54.546184,10.749035,17.740251,0.013222,0.009028,89.58571,37.053959,30.847293,32.543826,62090.0,78824.0,26186.824392,52846.321506,1130.427572,967.048847,141000.0,49564.714286,57644.743039,53287.749018,-445.24408,-442.616736,-451.480568,-448.553392,-457.177617,-457.804789,-436.4896,-449.975071,-451.681214,-451.847877,0.111005,0.174804,0.013131,0.026103,0.000786,0.000263,0.399973,0.165425,0.1506,0.189644,2.2,2.142857,2.168944,2.119268,1.594167,1.370212,1.0,0.797143,0.4,0.349927,-221.15
4.0,0.076445,0.065835,0.059357,0.048956,0.0012,0.001242,0.121328,0.022132,0.043823,0.04385,794.0,868.586667,741.629349,810.835778,1.315004,1.175774,810.6,355.646667,311.743492,326.046434,164.5,143.2,139.000514,117.942944,1.256701,1.299339,205.0,34.6,77.525802,77.874429,42.358572,42.854097,6.695566,3.672049,0.010154,0.008234,89.58571,29.861903,31.949389,36.778149,77237.5,94703.333333,53527.964649,70420.390838,1105.182174,958.822516,127050.0,44410.0,54830.755227,52618.759224,-444.9451,-446.0608,-452.405976,-454.282931,-457.668223,-457.845713,-436.4896,-451.9432,-450.76332,-449.780793,0.108757,0.139209,0.007552,0.005719,0.000336,0.000203,0.399973,0.133324,0.168301,0.184547,2.25,2.133333,2.213364,2.1111,1.368922,1.35471,1.0,0.266667,0.433013,0.339935,-181.15
5.0,0.072942,0.051705,0.059272,0.0353,0.001448,0.001329,0.121328,0.020964,0.039818,0.044294,786.82,999.380031,744.8946,933.26209,1.551717,0.92634,810.6,692.631201,279.201385,342.734299,162.0,115.527301,141.508277,90.509086,1.503679,1.383281,205.0,38.283931,69.52122,79.416414,51.686858,29.934279,11.233312,0.700115,0.013096,0.009147,89.58571,20.260729,34.127385,36.468696,74830.0,108274.570983,55681.90733,85528.09991,1375.170975,791.334155,127050.0,75298.75195,49277.922034,49769.363944,-442.05808,-450.04884,-450.078217,-457.198017,-457.188122,-457.621932,-430.9096,-454.54857,-449.831164,-449.417143,0.107005,0.095412,0.012661,0.001143,0.000755,0.000254,0.399973,0.090469,0.150574,0.165049,2.6,2.093604,2.491462,2.075457,1.564957,1.266366,2.0,1.032761,0.8,0.316927,-200.15
5.0,0.070729,0.080449,0.056857,0.066998,0.001434,0.001226,0.121328,0.036951,0.04083,0.041234,766.76,732.751429,724.04957,696.825481,1.547758,1.455075,810.6,229.105714,284.104337,256.213584,166.8,173.564286,145.718824,155.176785,1.506817,1.337143,205.0,65.428571,69.493597,67.556348,42.900858,51.956541,9.804091,17.031572,0.013162,0.010286,89.58571,32.637959,28.596977,31.517384,63610.0,73477.142857,37555.440689,47815.639258,1203.444082,1041.870814,133400.0,43092.857143,56106.723305,54320.11117,-441.15808,-441.813486,-449.798921,-448.197087,-457.216296,-457.400226,-426.4096,-451.137229,-448.677765,-450.955036,0.091405,0.154704,0.009353,0.022057,0.000513,0.000278,0.399973,0.14571,0.154481,0.185789,2.6,2.271429,2.491462,2.215837,1.564957,1.533964,2.0,0.471429,0.8,0.57125,-180.65
4.0,0.096452,0.075978,0.069689,0.053147,0.001158,0.00126,0.152935,0.024421,0.060166,0.055446,787.4,863.625,733.54432,803.978232,1.312123,1.165301,810.6,368.983333,315.709051,330.284524,167.0,145.05,140.611449,118.928801,1.254609,1.284735,205.0,38.816667,79.161228,79.719806,54.478572,48.349763,8.04481,3.98439,0.010234,0.00925,93.18571,29.861903,38.970344,40.232872,82337.5,96822.5,60721.492826,73822.71795,1164.0132,1003.44172,127050.0,44152.5,51125.719738,50470.831861,-442.5151,-445.0288,-451.666529,-454.066799,-457.715579,-457.781678,-429.8296,-451.9432,-448.48037,-448.595615,0.108757,0.139226,0.007552,0.005724,0.000336,0.000203,0.399973,0.133324,0.168301,0.184536,2.25,2.116667,2.213364,2.096882,1.368922,1.350047,1.0,0.316667,0.433013,0.321023,-179.95
5.0,0.067569,0.052481,0.052479,0.036854,0.001399,0.001408,0.121328,0.018661,0.043029,0.043407,835.0,979.461538,787.159288,918.048111,1.550598,1.148977,810.6,558.707692,290.639302,330.583581,149.0,117.538462,126.565977,93.883285,1.470402,1.475389,205.0,32.230769,75.95525,77.375821,37.806858,31.031211,8.300056,1.156417,0.012432,0.009674,89.58571,20.670328,29.991386,35.533701,102090.0,113707.692308,69778.173,88876.639732,1339.737162,1094.313335,186050.0,63392.307692,69826.330277,54722.85715,-447.26728,-450.010646,-453.537952,-456.851814,-457.410277,-457.646294,-436.4896,-454.412892,-450.448653,-449.664024,0.087046,0.096413,0.003671,0.001283,0.00034,0.000205,0.399973,0.092295,0.15667,0.166432,3.0,2.384615,2.70192,2.245314,1.494365,1.49331,4.0,0.692308,1.549193,1.076923,-183.15
4.0,0.076445,0.051246,0.059357,0.034935,0.0012,0.001292,0.121328,0.014288,0.043823,0.044192,794.0,1003.623077,741.629349,937.559192,1.315004,0.890516,810.6,659.715385,311.743492,342.396001,164.5,114.538462,139.000514,89.685191,1.256701,1.339743,205.0,22.615385,77.525802,79.235399,42.358572,29.524618,6.695566,0.663422,0.010154,0.008128,89.58571,20.669228,31.949389,36.391292,77237.5,109169.230769,53527.964649,86539.377298,1105.182174,762.761032,127050.0,74353.846154,54830.755227,49445.714361,-444.9451,-450.219446,-452.405976,-457.263544,-457.668223,-457.792731,-436.4896,-454.443631,-450.76332,-449.502598,0.108757,0.096399,0.007552,0.001096,0.000336,0.000203,0.399973,0.092293,0.168301,0.16644,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-181.55
4.0,0.097482,0.104627,0.07011,0.073429,0.001155,0.00081,0.157055,0.073874,0.06142,0.067425,790.9,811.0,737.86492,765.267223,1.313694,1.177914,810.6,303.15,313.560449,297.224688,167.0,160.8,140.611449,136.983158,1.254609,1.025247,205.0,87.9,79.161228,73.170076,47.603572,53.723572,7.371454,8.356123,0.010343,0.008058,89.58571,29.561428,33.586678,33.538617,82337.5,89547.5,60721.492826,77253.504393,1164.0132,1123.853592,127050.0,34852.5,51125.719738,43095.914757,-446.6101,-446.7181,-453.084728,-453.134875,-457.683584,-458.035028,-436.4896,-453.5329,-451.402719,-451.417417,0.114257,0.118457,0.009295,0.010849,0.000455,0.000464,0.399973,0.099993,0.16555,0.163305,2.25,2.45,2.213364,2.400331,1.368922,1.107625,1.0,1.25,0.433013,0.497494,-207.85
5.0,0.072894,0.051215,0.059223,0.034934,0.001448,0.00138,0.121328,0.019819,0.039835,0.044186,782.44,1002.703701,740.540285,936.571502,1.55112,0.947373,810.6,688.623516,279.788739,342.623535,161.4,114.784888,140.945228,89.87151,1.503019,1.436339,205.0,35.566692,69.617814,79.29991,51.702858,29.580848,11.235331,0.669247,0.013095,0.010398,89.58571,18.644595,34.144889,36.38589,84490.0,108944.101773,62210.509235,86329.995927,1390.184291,842.765118,127050.0,74196.222051,51142.197841,49453.855328,-441.69808,-450.027809,-449.96262,-457.238262,-457.198711,-457.408734,-429.1096,-454.97603,-449.392077,-449.207085,0.105205,0.089475,0.012424,0.001069,0.000739,0.000326,0.399973,0.083255,0.150701,0.159893,2.2,2.077101,2.168944,2.063511,1.594167,1.275436,1.0,1.028527,0.4,0.266752,-233.15
5.0,0.072894,0.052073,0.059223,0.035581,0.001448,0.001351,0.121328,0.02084,0.039835,0.044406,782.44,995.792526,740.540285,929.512593,1.55112,0.948986,810.6,681.187411,279.788739,343.299804,161.4,116.277734,140.945228,91.129634,1.503019,1.408489,205.0,37.782848,69.617814,79.579753,51.702858,30.217777,11.235331,0.728533,0.013095,0.009781,89.58571,19.801751,34.144889,36.504817,84490.0,108213.099921,62210.509235,85340.731516,1390.184291,834.403322,127050.0,73421.321794,51142.197841,49789.517193,-441.69808,-449.891596,-449.96262,-457.145579,-457.198711,-457.511551,-429.1096,-454.667445,-449.392077,-449.294802,0.105205,0.093993,0.012424,0.001173,0.000739,0.000286,0.399973,0.08842,0.150701,0.163514,2.2,2.078678,2.168944,2.064831,1.594167,1.268084,1.0,1.02439,0.4,0.269236,-208.15
5.0,0.072325,0.051425,0.058637,0.035076,0.001445,0.001301,0.121328,0.021155,0.040054,0.044233,787.02,1001.969451,745.091012,935.878051,1.551741,0.901375,810.6,702.598685,279.181098,342.5456,162.8,114.9157,142.245339,89.999394,1.50446,1.351841,205.0,38.892498,69.424491,79.305424,49.634858,29.667582,10.961473,0.677215,0.01318,0.008382,89.58571,20.642612,32.068491,36.399517,65230.0,108829.930394,42655.03213,86047.200249,1253.393884,766.717564,127050.0,76348.105182,54606.314653,49647.661995,-442.92208,-450.168497,-450.380932,-457.239844,-457.167645,-457.750688,-435.2296,-454.273898,-450.735035,-449.494188,0.102805,0.096424,0.012078,0.001116,0.000714,0.000214,0.399973,0.092174,0.151003,0.166313,2.4,2.078886,2.352158,2.065005,1.589027,1.217377,1.0,1.067285,0.489898,0.269561,-181.35
5.0,0.061357,0.049457,0.02627,0.030792,0.001218,0.001297,0.136319,0.020339,0.049466,0.044385,897.46,1014.578932,831.170151,948.826808,1.534859,1.036165,810.6,636.224036,347.221961,341.044446,142.2,112.347181,114.622083,88.02098,1.428257,1.40254,205.0,35.649852,82.446104,78.643099,33.887038,28.473328,1.125594,0.524402,0.010155,0.008128,89.599101,19.940621,33.221655,36.153865,76650.0,107927.596439,57156.068335,86070.753966,1382.706037,859.183114,127050.0,71706.231454,49056.19227,48985.445315,-447.6892,-450.520199,-454.779839,-457.337264,-457.548473,-457.754036,-436.4896,-454.457991,-449.996144,-449.56333,0.087041,0.092973,0.003579,0.001028,0.00034,0.000204,0.399973,0.089014,0.156673,0.16442,2.0,2.038576,1.888175,2.010824,1.557113,1.268842,2.0,1.002967,0.632456,0.329096,-179.55
4.0,0.097482,0.139466,0.07011,0.11582,0.001155,0.000606,0.157055,0.113592,0.06142,0.055559,790.9,686.511111,737.86492,659.594632,1.313694,1.101668,810.6,346.166667,313.560449,228.94427,167.0,197.555556,140.611449,181.219651,1.254609,0.795741,205.0,142.666667,79.161228,59.43084,47.603572,57.657143,7.371454,24.850649,0.010343,0.006946,89.58571,43.798412,33.586678,24.129269,82337.5,65205.555556,60721.492826,55411.595617,1164.0132,1101.658489,127050.0,32616.666667,51125.719738,37369.896117,-446.6101,-446.1656,-453.084728,-449.713116,-457.683584,-458.141245,-436.4896,-450.4744,-451.402719,-454.144159,0.114257,0.072447,0.009295,0.020618,0.000455,0.000767,0.399973,0.044441,0.16555,0.11653,2.25,2.666667,2.213364,2.620741,1.368922,0.836988,1.0,1.777778,0.433013,0.471405,-194.55
5.0,0.072942,0.051641,0.059272,0.035257,0.001448,0.001357,0.121328,0.020488,0.039818,0.044281,786.82,999.726656,744.8946,933.63734,1.551717,0.94326,810.6,687.206002,279.201385,342.638622,162.0,115.529228,141.508277,90.497603,1.503679,1.413178,205.0,37.069369,69.52122,79.430493,51.686858,29.906282,11.233312,0.697958,0.013096,0.009836,89.58571,19.546563,34.127385,36.456424,74830.0,107874.902572,55681.90733,85156.831575,1375.170975,805.308207,127050.0,74842.94622,49277.922034,49892.087539,-442.05808,-450.012536,-450.078217,-457.197435,-457.188122,-457.509515,-430.9096,-454.736662,-449.831164,-449.347162,0.107005,0.092999,0.012661,0.001127,0.000755,0.000295,0.399973,0.087281,0.150574,0.162783,2.6,2.109119,2.491462,2.08664,1.564957,1.301616,2.0,1.002338,0.8,0.358314,-220.15
4.0,0.076445,0.051923,0.059357,0.034265,0.0012,0.001289,0.121328,0.014464,0.043823,0.046513,794.0,1013.245714,741.629349,941.900983,1.315004,0.853868,810.6,680.011429,311.743492,352.797904,164.5,115.742857,139.000514,88.574072,1.256701,1.344298,205.0,22.657143,77.525802,83.863952,42.358572,23.936166,6.695566,0.47662,0.010154,0.010142,89.58571,12.791834,31.949389,31.838645,77237.5,104760.0,53527.964649,79825.752069,1105.182174,699.700672,127050.0,78780.0,54830.755227,53236.155544,-444.9451,-451.259371,-452.405976,-457.595208,-457.668223,-457.545479,-436.4896,-456.529771,-450.76332,-450.054739,0.108757,0.062187,0.007552,0.000672,0.000336,0.000337,0.399973,0.057128,0.168301,0.138125,2.25,2.114286,2.213364,2.094859,1.368922,1.193,1.0,0.857143,0.433013,0.318158,-193.15
4.0,0.09796,0.067136,0.070303,0.038325,0.001153,0.000976,0.158967,0.041068,0.062011,0.06802,768.4,1003.042857,708.64198,925.241567,1.301743,0.782743,810.6,735.985714,329.081153,365.179423,165.75,111.171429,139.812942,86.884169,1.255705,1.182048,205.0,48.571429,78.317862,76.801594,55.781072,39.116451,8.154956,0.60434,0.01019,0.00743,98.39571,25.297263,40.306904,46.284888,82337.5,112241.428571,60721.492826,100432.415277,1164.0132,793.646107,127050.0,80987.142857,51125.719738,41808.803731,-440.1751,-445.4788,-451.108364,-457.085556,-457.789463,-458.322458,-420.4696,-449.715486,-445.426654,-442.720141,0.108507,0.061787,0.007439,0.000656,0.00033,0.000295,0.399973,0.057128,0.168438,0.138256,2.25,2.257143,2.213364,2.219783,1.368922,1.066221,1.0,1.085714,0.433013,0.437059,-201.25
5.0,0.066552,0.051154,0.050698,0.034852,0.001384,0.001313,0.121328,0.021033,0.043907,0.044274,750.64,1000.649884,705.366437,934.005672,1.541997,0.913896,810.6,699.308817,292.0061,343.847902,155.2,114.689869,134.520826,89.845925,1.491873,1.376097,205.0,38.221191,71.792479,79.253783,39.286858,29.200234,8.849171,0.671095,0.012761,0.008601,89.58571,20.088242,29.229309,36.039048,70590.0,108401.778809,51470.112718,85639.482527,1343.521183,779.238948,127050.0,76034.416087,50812.266236,49834.396489,-444.03808,-450.203857,-450.841781,-457.243839,-457.156439,-457.660921,-436.4896,-454.530325,-451.499694,-449.536286,0.134005,0.095645,0.01502,0.001114,0.000866,0.000299,0.399973,0.0897,0.158777,0.165037,2.4,2.085073,2.352158,2.070192,1.589027,1.250087,1.0,1.048724,0.489898,0.278991,-181.15
4.0,0.076445,0.051246,0.059357,0.034935,0.0012,0.001292,0.121328,0.014288,0.043823,0.044192,794.0,1003.623077,741.629349,937.559192,1.315004,0.890516,810.6,659.715385,311.743492,342.396001,164.5,114.538462,139.000514,89.685191,1.256701,1.339743,205.0,22.615385,77.525802,79.235399,42.358572,29.524618,6.695566,0.663422,0.010154,0.008128,89.58571,20.669228,31.949389,36.391292,77237.5,109169.230769,53527.964649,86539.377298,1105.182174,762.761032,127050.0,74353.846154,54830.755227,49445.714361,-444.9451,-450.219446,-452.405976,-457.263544,-457.668223,-457.792731,-436.4896,-454.443631,-450.76332,-449.502598,0.108757,0.096399,0.007552,0.001096,0.000336,0.000203,0.399973,0.092293,0.168301,0.16644,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-143.15
4.0,0.076518,0.056809,0.05931,0.035773,0.001197,0.000982,0.122906,0.034833,0.044289,0.052533,787.05,1011.540714,734.219624,940.294344,1.313008,0.786865,772.0,738.578571,314.505966,353.819831,151.75,104.371429,131.302197,84.110835,1.275274,1.16006,171.0,46.842857,65.579627,67.111458,44.343572,29.614737,6.744848,0.53427,0.00996,0.007696,89.58571,16.234834,34.028562,35.818489,79607.5,111779.214286,48477.264685,98411.962128,1096.671769,777.657156,135970.0,81288.642857,54373.096921,42557.892353,-447.2401,-452.767514,-453.406945,-457.79942,-457.710564,-457.934744,-436.4896,-456.529771,-451.391685,-451.285058,0.112007,0.061344,0.00834,0.000629,0.000404,0.000283,0.399973,0.057128,0.166742,0.138438,2.25,2.264286,2.213364,2.226222,1.368922,1.048834,1.0,1.1,0.433013,0.440952,-238.45
5.0,0.064955,0.050757,0.047263,0.035013,0.001352,0.001402,0.121328,0.018259,0.045436,0.043707,971.2,1056.603565,873.39637,974.580954,1.504973,1.274123,1177.5,513.053846,450.939646,398.364502,140.0,112.172608,109.411503,86.879696,1.408266,1.455567,211.0,32.772983,84.907008,79.566557,33.89025,28.805184,2.02542,0.617091,0.010163,0.008131,89.58571,20.170508,33.218379,36.231601,127690.0,133137.898687,76990.239004,97179.556333,1227.433735,1185.537775,314050.0,58370.54409,112191.570093,87815.503707,-447.79648,-450.431731,-455.472497,-457.321143,-457.601149,-457.757963,-436.4896,-454.419133,-449.872826,-449.538123,0.087011,0.094049,0.00246,0.001006,0.000337,0.000203,0.399973,0.090053,0.15669,0.165069,2.0,1.95122,1.888175,1.89221,1.557113,1.412348,2.0,0.727955,0.632456,0.443277,-182.85
4.0,0.076445,0.046546,0.059357,0.031481,0.0012,0.001309,0.121328,0.012383,0.043823,0.04285,794.0,1044.886667,741.629349,980.630154,1.315004,0.79389,810.6,746.833333,311.743492,335.665206,164.5,105.666667,139.000514,82.513208,1.256701,1.34275,205.0,19.6,77.525802,77.154103,42.358572,25.589907,6.695566,0.3977,0.010154,0.008133,89.58571,17.911426,31.949389,35.33245,77237.5,113613.333333,53527.964649,92489.815334,1105.182174,688.042769,127050.0,83440.0,54830.755227,47405.381082,-444.9451,-451.42624,-452.405976,-457.775865,-457.668223,-457.762346,-436.4896,-455.19376,-450.76332,-449.717168,0.108757,0.083549,0.007552,0.000668,0.000336,0.000204,0.399973,0.079984,0.168301,0.158373,2.25,2.066667,2.213364,2.054799,1.368922,1.123721,1.0,1.0,0.433013,0.249444,-181.15
5.0,0.072942,0.051446,0.059272,0.035094,0.001448,0.001314,0.121328,0.02103,0.039818,0.044237,786.82,1001.757508,744.8946,935.668731,1.551717,0.909776,810.6,700.367415,279.201385,342.547597,162.0,114.977554,141.508277,90.049429,1.503679,1.365101,205.0,38.575851,69.52122,79.31807,51.686858,29.705022,11.233312,0.679358,0.013096,0.008719,89.58571,20.450551,34.127385,36.425594,74830.0,108751.160991,55681.90733,86069.384796,1375.170975,778.103078,127050.0,76071.20743,49277.922034,49598.384326,-442.05808,-450.141809,-450.078217,-457.234641,-457.188122,-457.692082,-430.9096,-454.39887,-449.831164,-449.460513,0.107005,0.095835,0.012661,0.001116,0.000755,0.000231,0.399973,0.091317,0.150574,0.165709,2.6,2.085139,2.491462,2.069304,1.564957,1.238793,2.0,1.055728,0.8,0.292627,-178.85
5.0,0.0751,0.051388,0.061299,0.03501,0.001457,0.001391,0.121328,0.019518,0.039289,0.044242,750.94,999.785385,705.732671,932.109842,1.542128,0.933768,810.6,693.699231,291.828474,346.184248,158.8,114.330769,138.395161,89.552667,1.499364,1.430845,205.0,35.784615,70.272043,79.167047,45.694858,28.819387,10.348064,0.657066,0.013244,0.009964,89.58571,18.601536,29.345085,35.505586,67870.0,107103.846154,47801.255199,83841.91226,1307.748646,780.468185,127050.0,76029.230769,52498.853321,50804.905735,-445.87768,-450.5314,-451.916841,-457.310377,-457.212318,-457.577092,-436.4896,-454.987785,-451.488193,-449.736206,0.092805,0.087837,0.009884,0.001032,0.000549,0.000263,0.399973,0.083063,0.153876,0.160021,2.4,2.1,2.352158,2.082759,1.589027,1.299577,1.0,1.007692,0.489898,0.3,-207.15
